"","SRR1033045","SRR1033062","SRR1033262","SRR1033083","SRR1033055","SRR1033121","SRR1033030","SRR1033208","SRR1033026","SRR1033107","SRR1033116","SRR1033104","SRR1033088","SRR1033215","SRR1033024","SRR1033058","SRR1033079","SRR1033212","SRR1033117","SRR1033149"
"RPS7P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS8",2312,2074,1538,1500,1727,2357,2308,1980,1409,1903,2003,1871,2389,926,2293,1779,1767,1555,656,2073
"RPS9",437,110,266,9,15,141,9,161,318,72,331,176,164,253,31,25,42,24,104,572
"RPSA",3642,1808,579,1891,3399,1646,456,459,1809,1107,3124,1683,1575,2464,1658,1471,1716,1507,1306,866
"RPSAP52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPSAP58",33,18,5,9,36,12,4,15,16,10,28,14,10,60,19,14,16,20,8,4
"RPSAP9",10,1,0,5,5,3,0,1,1,2,4,0,2,8,1,3,3,2,1,0
"RPTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPTOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPUSD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPUSD2",0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPUSD3",0,3,19,0,63,13,0,0,0,0,147,8,2,0,0,0,0,0,0,0
"RPUSD4",0,0,98,0,0,0,0,50,12,0,164,1,0,0,0,14,128,1,0,44
"RQCD1",187,554,92,110,955,541,240,85,299,305,181,165,383,69,203,67,349,191,191,496
"RRAD",0,4,0,0,0,0,0,0,0,0,0,0,14,0,15,1,0,0,0,0
"RRAGA",14,362,14,20,0,0,0,113,56,0,41,4,0,240,97,0,328,0,22,0
"RRAGB",0,0,0,0,4,0,0,0,0,122,0,0,0,2,0,0,0,0,1,0
"RRAGC",14,0,0,3,252,0,1,0,0,3,50,0,90,0,2,0,0,75,0,0
"RRAGD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRAS",0,0,0,0,2,44,0,0,1,0,20,191,0,0,4,3,0,0,0,0
"RRAS2",160,113,60,317,12,15,1,80,67,117,33,1,0,0,63,141,86,71,0,0
"RRBP1",6,10,2,4,10,8,16,7,2,6,14,10,0,0,0,1,16,0,0,0
"RREB1",7,5,0,4,1,4,20,2,14,3,0,0,6,0,6,17,1,18,12,13
"RRH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRM1",21,0,0,0,411,1,0,1,0,0,0,0,0,0,3,0,83,10,0,0
"RRM2",0,97,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"RRM2B",4,56,7,25,0,0,0,0,73,33,9,30,80,0,60,0,0,0,0,0
"RRN3",0,21,2,0,0,0,38,48,0,14,47,8,0,27,62,0,1,156,82,134
"RRN3P1",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"RRN3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RRN3P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRNAD1",1,0,0,0,0,0,0,265,0,0,0,0,0,2,0,0,0,0,0,0
"RRP1",0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,2,0,0
"RRP12",0,4,0,8,0,0,0,0,0,0,0,0,0,24,0,8,2,17,29,0
"RRP15",0,26,51,0,13,49,23,3,64,21,73,24,38,12,25,50,15,27,107,77
"RRP1B",0,170,0,0,0,14,0,1,2,0,47,0,18,0,0,15,17,0,8,0
"RRP36",0,21,4,0,0,2,0,85,0,0,0,12,0,147,0,0,7,0,0,0
"RRP7A",0,0,0,0,0,0,2,44,0,6,15,8,0,1,0,0,0,62,26,0
"RRP7B",5,1,3,1,3,3,0,2,1,2,1,11,1,0,0,1,2,5,11,1
"RRP8",1,0,0,0,0,16,0,4,0,0,2,1,0,0,0,11,0,2,1,0
"RRP9",0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,128,1,26
"RRS1",0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSAD1",0,0,0,0,6,0,0,0,0,0,0,21,5,0,0,0,1,0,0,0
"RSAD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSBN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"RSBN1L",33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSBN1L-AS1",0,0,0,0,0,0,0,5,0,41,26,7,0,0,1,0,0,0,0,0
"RSC1A1",0,2,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,53,0,0
"RSF1",44,1,3,0,56,29,70,117,15,30,28,0,1,0,0,0,11,46,17,0
"RSG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSL1D1",146,266,102,146,87,37,89,39,122,50,33,49,225,2,232,162,86,47,6,221
"RSL24D1",15,95,270,235,60,572,156,230,168,223,129,11,211,0,352,99,151,6,48,41
"RSPH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPH10B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPH10B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPH3",0,0,0,0,0,0,1,7,0,0,7,12,0,0,0,0,0,0,0,0
"RSPH4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPH6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPH9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPRY1",24,35,93,113,6,4,129,85,0,0,0,0,0,3,59,0,302,0,251,0
"RSRC1",66,5,98,3,176,9,0,1,83,1,16,37,111,0,45,30,11,69,84,1
"RSRC2",60,39,18,6,214,50,103,1,57,0,71,10,34,56,123,58,47,85,36,30
"RSU1",25,8,186,18,100,78,56,72,216,114,254,94,151,370,142,146,33,8,1,0
"RSU1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTBDN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RTCA",0,0,0,0,0,6,81,36,116,34,1,252,67,0,11,23,4,175,159,169
"RTDR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTEL1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTEL1-TNFRSF6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTF1",0,4,23,24,1,0,0,1,6,5,32,2,74,0,4,18,61,153,1,2
"RTFDC1",552,138,581,183,181,424,349,373,384,359,299,37,220,535,53,1,148,86,33,327
"RTKN",0,0,1,0,0,8,0,0,0,0,0,0,0,0,23,0,0,0,0,88
"RTKN2",0,0,9,3,1,0,0,15,0,0,7,0,10,6,0,1,4,5,10,0
"RTL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTN2",0,0,0,0,0,4,20,18,11,7,27,6,112,0,10,0,19,0,0,0
"RTN3",108,62,1,64,0,99,0,0,73,142,95,11,120,0,69,0,3,331,35,20
"RTN4",499,533,346,753,1529,1094,694,905,829,1079,1241,1575,408,2545,998,871,779,786,900,2860
"RTN4IP1",0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
"RTN4R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTN4RL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTN4RL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTTN",0,0,98,13,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"RUFY1",0,0,1,0,0,0,0,4,0,0,0,0,0,0,10,0,0,138,0,8
"RUFY2",27,5,76,26,1,30,2,11,2,1,0,2,44,1,0,7,0,51,0,0
"RUFY3",92,49,0,61,24,259,324,16,53,0,30,0,126,1,64,43,119,11,22,82
"RUFY4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUNDC1",0,1,4,1,1,1,1,25,0,59,1,3,2,0,29,1,1,8,2,5
"RUNDC3A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUNDC3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUNX1",27,498,0,78,0,185,336,141,58,111,49,61,49,38,34,103,35,250,2,281
"RUNX1-IT1",0,1304,0,578,0,66,424,307,556,1,252,1,365,0,10,12,147,0,250,1335
"RUNX1T1",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
"RUNX2",36,0,0,40,1,128,8,0,4,0,0,0,0,0,0,0,0,46,0,0
"RUNX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUSC1",0,0,0,0,0,0,0,9,0,0,184,0,0,0,174,0,0,64,0,0
"RUSC1-AS1",15,19,87,30,30,5,23,5,56,23,13,25,47,0,5,15,22,56,5,11
"RUSC2",0,0,0,0,2,0,0,0,4,2,3,0,0,0,7,0,16,10,1,0
"RUVBL1",0,2,0,0,0,155,0,25,0,92,104,0,1,0,0,24,0,0,113,167
"RUVBL2",79,4,0,6,0,0,0,103,0,25,14,12,9,0,2,0,305,22,9,331
"RWDD1",6,132,39,204,16,65,34,46,61,56,7,58,137,334,76,1,229,0,22,5
"RWDD2A",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,138,0,0
"RWDD2B",51,163,62,33,21,9,4,611,318,409,67,32,32,1,275,35,714,0,473,65
"RWDD3",46,0,6,1,454,0,0,0,198,0,45,0,0,19,28,6,7,25,0,39
"RWDD4",2,33,0,1,50,93,0,43,0,182,0,47,0,1,1,0,0,5,50,10
"RXFP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RXFP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RXFP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RXFP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RXRA",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"RXRB",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"RXRG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RYBP",0,0,0,0,0,0,0,0,2,57,0,0,0,92,0,9,0,0,22,0
"RYK",0,32,1,0,16,4,1,81,33,0,0,0,0,0,0,26,0,37,6,9
"RYR1",16,25,2,12,22,1,0,0,14,3,3,36,2,0,0,7,5,0,4,18
"RYR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RYR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A10",1037,743,2647,634,481,1133,855,907,1879,1252,1134,1209,1244,440,1026,665,1057,748,1356,404
"S100A11",2598,3245,3073,3311,779,3187,2531,4057,3032,1365,2308,1488,1072,2206,1295,1268,2642,2121,2023,1926
"S100A12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A13",98,16,831,574,891,806,145,302,889,253,89,623,211,0,426,433,553,586,135,282
"S100A14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A16",1782,1315,979,1026,1011,640,1566,1195,954,1043,466,678,1038,329,1011,376,561,55,718,790
"S100A2",75,0,0,0,17,0,29,66,112,3,0,0,0,0,21,0,4,0,2,0
"S100A3",0,0,0,0,0,247,0,55,0,0,101,0,0,0,0,0,0,0,0,0
"S100A4",1120,150,3221,6588,4131,4577,2828,6320,5089,1570,2727,1095,836,803,1372,3163,2824,4687,313,707
"S100A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A6",4463,6256,4722,6084,6608,6494,7703,2241,6937,2500,2732,3570,4953,5488,6083,6410,3912,3526,2630,3683
"S100A7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A7A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A7L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100PBP",0,0,0,0,66,59,0,18,0,0,0,0,20,0,0,0,0,0,30,0
"S100Z",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S1PR1",0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0
"S1PR2",130,0,58,3,0,83,2,6,0,0,0,1,1,1,0,0,0,0,0,0
"S1PR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"S1PR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S1PR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAA1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAA2-SAA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAA3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAAL1",0,0,3,6,0,0,0,10,0,0,0,0,0,68,0,0,0,0,0,1
"SAC3D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SACM1L",0,0,0,0,1,0,0,11,0,0,1,0,71,0,0,0,0,0,0,1
"SACS",0,17,2,1,0,14,5,29,0,1,6,0,0,20,0,35,6,50,0,0
"SAE1",10,2,12,1,8,248,99,13,232,43,147,31,175,0,7,0,69,294,1,350
"SAFB",36,8,0,3,0,0,0,16,0,6,3,8,13,27,0,0,0,12,0,30
"SAFB2",4,2,54,0,0,0,0,5,7,10,3,0,2,0,19,0,94,0,0,4
"SAG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAGE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"SALL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALL4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD1",1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD12",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"SAMD12-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD4A",0,1,2,14,0,18,0,6,0,89,53,0,6,0,6,28,0,50,0,5
"SAMD4B",0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,23,0,0,0
"SAMD5",0,55,0,0,1,3,2,0,0,0,0,0,71,0,0,0,3,0,3,0
"SAMD7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD8",28,1,0,80,60,15,164,3,81,11,49,0,82,0,0,91,17,63,74,46
"SAMD9",0,0,0,7,46,1,1,6,16,1,0,0,0,0,0,0,20,4,0,0
"SAMD9L",0,0,0,26,15,0,26,0,7,0,0,1,0,3,0,0,0,0,0,0
"SAMHD1",0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,127,0,0
"SAMM50",2,3,117,0,0,10,0,61,35,0,0,0,0,10,0,0,10,145,0,0
"SAMSN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMSN1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAP130",2,0,115,0,0,0,0,0,0,67,2,0,0,0,0,0,73,1,0,0
"SAP18",146,53,145,282,115,138,174,165,69,103,160,175,35,110,43,23,155,200,143,184
"SAP25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"SAP30",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,76,0
"SAP30BP",1,23,0,3,119,15,0,3,0,79,60,26,15,77,71,22,4,99,42,3
"SAP30L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"SAPCD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAPCD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAR1A",1187,1052,1042,2438,2736,1198,1029,1110,1908,1554,1405,1819,1020,1108,1066,1808,1043,1495,2299,1505
"SAR1B",15,1,69,43,28,12,62,33,82,193,148,100,34,3,69,56,153,71,101,48
"SARDH",25,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0
"SARM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SARNP",348,1,348,175,1373,128,808,459,463,396,92,1049,170,102,560,262,389,153,187,778
"SARS",57,1,658,51,505,358,40,36,345,714,199,615,260,648,45,0,4,307,116,126
"SARS2",36,0,0,22,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,27
"SART1",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"SART3",70,3,0,1,0,1,0,3,0,0,0,1,0,0,0,37,0,7,0,0
"SASH1",1,6,0,0,0,11,1,4,0,0,0,0,0,0,1,0,5,0,2,0
"SASH3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SASS6",0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0
"SAT1",0,335,0,577,0,0,1,0,0,0,101,0,3,0,38,271,0,85,258,241
"SAT2",0,0,87,68,0,82,0,76,216,5,44,217,0,10,14,0,222,2,0,33
"SATB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"SATB2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"SATB2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SATL1",0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,9,0,0,0
"SAV1",15,44,25,5,13,4,20,35,20,0,29,1,0,0,4,0,29,6,3,0
"SAYSD1",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,74,0,0,0
"SBDS",196,561,414,491,667,767,639,307,586,875,1952,348,426,866,698,575,269,200,954,435
"SBDSP1",0,613,20,9,240,225,36,93,178,392,9,311,182,13,231,0,7,7,77,418
"SBF1",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"SBF1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBF2",1,0,4,3,4,5,1,2,3,0,2,0,4,0,0,11,5,0,11,2
"SBF2-AS1",123,0,179,128,47,108,6,0,73,0,0,0,46,0,56,0,222,0,137,12
"SBK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBNO1",84,20,27,66,291,14,0,99,98,40,16,38,19,7,34,29,59,39,11,157
"SBNO2",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBSPON",0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0
"SC5DL",0,0,70,208,161,0,83,177,0,159,48,3,46,0,0,196,32,104,20,147
"SCAF1",0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0
"SCAF11",157,40,43,105,55,175,58,43,92,56,28,121,23,23,152,14,74,80,219,202
"SCAF4",0,0,8,3,0,0,0,0,0,0,13,0,1,0,0,0,0,0,4,1
"SCAF8",0,19,4,73,11,0,0,1,14,4,0,5,12,63,9,2,2,3,5,6
"SCAI",0,0,0,14,1,0,0,1,2,0,0,1,0,0,0,0,0,2,1,0
"SCAMP1",1,4,9,27,0,8,0,33,0,0,3,51,36,23,0,31,36,119,44,0
"SCAMP2",57,279,322,59,1,251,238,161,130,114,457,293,170,27,289,65,13,0,462,61
"SCAMP3",44,10,35,1,0,16,329,365,401,146,2,232,58,526,17,306,1,0,290,0
"SCAMP4",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,5,0
"SCAMP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCAND1",32,0,3,2,0,12,0,8,28,29,3,0,7,0,0,0,34,165,41,4
"SCAND2P",0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,17,1,0,13
"SCAND3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCAP",0,44,0,3,0,0,0,0,1,1,0,0,0,0,0,4,0,30,0,5
"SCAPER",15,127,0,0,6,0,0,0,4,107,0,81,27,0,0,8,3,4,76,0
"SCARA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARB1",0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
"SCARB2",67,0,10,9,436,52,3,42,54,0,14,4,26,30,18,7,2,13,2,116
"SCARF1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"SCARF2",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"SCARNA1",0,0,0,0,0,0,0,259,0,0,0,0,0,0,68,0,0,0,0,0
"SCARNA10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA12",0,0,0,0,0,0,0,0,0,157,0,208,0,0,0,0,0,0,0,0
"SCARNA13",0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,61,0
"SCARNA14",0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,326,0,0
"SCARNA15",2896,0,0,0,0,0,0,0,0,1499,0,0,0,0,0,765,0,0,0,0
"SCARNA16",0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,269,93,1143,0
"SCARNA17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA20",786,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0
"SCARNA21",0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,315,449,0
"SCARNA22",2239,7023,4758,3452,3746,3290,4685,3709,6378,869,2107,2253,887,1154,2919,5325,6919,4929,9170,6017
"SCARNA23",0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0
"SCARNA27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA4",0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCARNA9",0,0,0,23,0,0,0,112,0,0,0,0,428,0,0,464,258,0,0,0
"SCARNA9L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCCPDH",0,0,80,1,6,95,0,0,2,31,17,106,0,21,2,0,96,14,21,0
"SCD",5,56,357,114,580,210,134,118,111,119,315,338,112,17,44,218,65,225,314,300
"SCD5",0,0,1,6,0,0,34,0,0,7,4,0,17,0,0,0,32,0,0,0
"SCEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCFD1",15,0,210,61,202,109,292,50,102,192,224,133,196,27,27,12,1,455,12,3
"SCFD2",0,0,0,0,0,9,8,0,122,0,17,0,0,1,0,0,0,0,0,0
"SCG2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCG5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCGB1A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCGB1B2P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCGB1C1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCGB1D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
